artist_familiarity,artist_hotttnesss,year
0.865,0.688,1991
0.865,0.688,1973
0.865,0.688,1975
0.865,0.688,1974
0.865,0.688,1989
0.827,0.688,1980
0.865,0.688,1984
0.865,0.688,1982
0.865,0.688,1995
0.865,0.688,1980
0.865,0.688,1977
0.926,0.687,2005
0.79,0.687,1975
0.79,0.687,1971
0.79,0.687,1970
0.819,0.687,2007
0.831,0.687,2010
0.754,0.687,2008
0.754,0.687,2009
0.756,0.687,2008
0.735,0.686,1999
0.743,0.686,1995
0.735,0.686,1990
0.743,0.686,1981
0.743,0.686,2007
0.733,0.686,2005
0.739,0.686,2000
0.733,0.686,2000
0.739,0.686,2003
0.739,0.686,1998
0.739,0.686,2005
0.739,0.686,2007
0.739,0.686,2009
0.733,0.686,2003
0.687,0.684,2003
0.687,0.684,2004
0.687,0.684,2009
0.687,0.684,2007
0.687,0.684,2002
0.903,0.684,1999
0.903,0.684,2002
0.903,0.684,2004
0.9,0.684,1992
0.9,0.684,1993
0.9,0.684,2001
0.9,0.684,2009
0.9,0.684,2000
0.9,0.684,1995
0.9,0.684,1997
0.9,0.684,2003
0.9,0.684,2008
0.9,0.684,2004
0.9,0.684,1994
0.9,0.684,1998
0.9,0.684,2007
0.9,0.684,1996
0.833,0.682,2009
0.833,0.682,2005
0.736,0.682,1957
0.736,0.682,1965
0.736,0.682,1998
0.736,0.682,1956
0.736,0.682,1989
0.736,0.682,1962
0.736,0.682,1999
0.732,0.682,1965
0.578,0.682,1956
0.767,0.682,2007
0.58,0.682,1978
0.767,0.682,2006
0.767,0.682,2003
0.819,0.681,1995
0.819,0.681,2008
0.723,0.681,2009
0.865,0.68,2009
0.834,0.679,2009
0.834,0.679,2006
0.807,0.679,2009
0.834,0.679,2010
0.807,0.679,2006
0.834,0.679,2008
0.743,0.678,1994
0.743,0.678,1978
0.564,0.678,1988
0.743,0.678,2003
0.735,0.678,1997
0.735,0.678,1977
0.735,0.678,2007
0.743,0.678,1999
0.743,0.678,1977
0.735,0.678,2003
0.832,0.677,2010
0.832,0.677,2006
0.832,0.677,2008
0.832,0.677,2009
0.832,0.677,2005
0.832,0.677,2003
0.832,0.677,2000
0.832,0.677,2007
0.909,0.677,2002
0.909,0.677,2009
0.909,0.677,2006
0.909,0.677,2005
0.807,0.676,2009
0.807,0.676,2006
0.767,0.676,2007
0.767,0.676,2006
0.9,0.676,2000
0.9,0.676,2003
0.9,0.676,1994
0.9,0.676,1995
0.9,0.676,2001
0.9,0.676,1992
0.9,0.676,1993
0.9,0.676,2009
0.9,0.676,1996
0.723,0.676,2009
0.797,0.675,2005
0.797,0.675,2008
0.797,0.675,2003
0.797,0.675,2010
0.204,0.675,2010
0.783,0.675,2009
0.783,0.675,2007
0.783,0.675,2010
0.783,0.675,2006
0.888,0.675,1995
0.888,0.675,2000
0.888,0.675,2001
0.888,0.675,1991
0.888,0.675,2007
0.888,0.675,1990
0.888,0.675,1992
0.888,0.675,1994
0.888,0.675,1993
0.888,0.675,2005
0.888,0.675,1998
0.888,0.675,1997
0.888,0.675,2008
0.888,0.675,1996
0.723,0.673,2009
0.735,0.673,2006
0.735,0.673,1977
0.9,0.673,2007
0.9,0.673,1995
0.9,0.673,1994
0.9,0.673,1993
0.9,0.673,1997
0.9,0.673,2009
0.796,0.673,2005
0.796,0.673,2006
0.796,0.673,1995
0.796,0.673,2004
0.796,0.673,1974
0.796,0.673,1972
0.796,0.673,1971
0.796,0.673,1970
0.859,0.673,1967
0.818,0.673,1973
0.818,0.673,1967
0.818,0.673,1972
0.818,0.673,1971
0.818,0.673,1968
0.859,0.673,2007
0.818,0.673,2007
0.744,0.672,1975
0.744,0.672,1974
0.744,0.672,1998
0.744,0.672,2004
0.823,0.672,1974
0.823,0.672,1981
0.744,0.672,1973
0.823,0.672,1998
0.744,0.672,1971
0.744,0.672,1986
0.744,0.672,2006
0.744,0.672,2010
0.744,0.672,1984
0.826,0.672,2009
0.826,0.672,2007
0.822,0.672,2004
0.822,0.672,2008
0.834,0.672,2004
0.735,0.671,2006
0.735,0.671,1977
0.735,0.671,1999
0.888,0.67,1995
0.888,0.67,1998
0.888,0.67,2008
0.888,0.67,1997
0.888,0.67,1991
0.888,0.67,1993
0.888,0.67,2000
0.888,0.67,2007
0.888,0.67,1996
0.888,0.67,1994
0.787,0.67,2008
0.882,0.67,2002
0.644,0.67,1995
0.882,0.67,2005
0.882,0.67,2001
0.644,0.67,2008
0.644,0.67,2003
0.644,0.67,1999
0.644,0.67,2002
0.644,0.67,2007
0.644,0.67,1998
0.644,0.67,1993
0.882,0.67,2006
0.882,0.67,1995
0.437,0.67,2001
0.376,0.67,2008
0.882,0.67,1998
0.882,0.67,2008
0.481,0.67,2001
0.882,0.67,2007
0.882,0.67,1993
0.812,0.669,2006
0.79,0.667,1973
0.79,0.667,1969
0.79,0.667,1970
0.79,0.667,1971
0.79,0.667,2001
0.79,0.667,1972
0.79,0.667,1996
0.79,0.667,1975
0.818,0.667,2006
0.818,0.667,2004
0.818,0.667,2003
0.818,0.667,2008
0.818,0.667,2007
0.818,0.667,2009
0.818,0.667,2001
0.818,0.667,1997
0.818,0.667,2000
0.818,0.667,2005
0.812,0.667,1998
0.812,0.667,2009
0.812,0.667,2000
0.812,0.667,1994
0.812,0.667,1993
0.812,0.667,2004
0.884,0.666,2003
0.884,0.666,2000
0.884,0.666,1995
0.884,0.666,1997
0.884,0.666,1998
0.787,0.666,1970
0.787,0.666,1969
0.817,0.666,1990
0.746,0.666,2004
0.813,0.666,2004
0.746,0.666,2005
0.746,0.666,2003
0.746,0.666,2006
0.813,0.666,2006
0.813,0.666,2005
0.828,0.666,2000
0.828,0.666,1992
0.828,0.666,1971
0.828,0.666,1994
0.828,0.666,1970
0.828,0.666,1954
0.828,0.666,1957
0.828,0.666,2006
0.828,0.666,1967
0.828,0.666,1960
0.828,0.666,1995
0.828,0.666,1955
0.828,0.666,1956
0.828,0.666,1996
0.828,0.666,1969
0.828,0.666,1959
0.828,0.666,1975
0.828,0.666,1987
0.828,0.666,1958
0.916,0.666,1992
0.916,0.666,1987
0.916,0.666,1986
0.916,0.666,2008
0.916,0.666,2006
0.916,0.666,1983
0.916,0.666,1994
0.916,0.666,1990
0.916,0.666,1998
0.916,0.666,2000
0.916,0.666,2009
0.916,0.666,1993
0.916,0.666,2005
0.916,0.666,1984
0.916,0.666,1995
0.916,0.666,1999
0.916,0.666,2003
0.916,0.666,2010
0.916,0.666,2007
0.916,0.666,1989
0.916,0.666,1985
0.773,0.666,1995
0.916,0.666,1982
0.075,0.666,1999
0.853,0.666,2006
0.853,0.666,2007
0.827,0.665,1975
0.827,0.665,1976
0.827,0.665,1980
0.827,0.665,1977
0.827,0.665,1974
0.827,0.665,1995
0.827,0.665,1991
0.827,0.665,1989
0.827,0.665,1982
0.827,0.665,1986
0.805,0.664,1998
0.805,0.664,2002
0.805,0.664,2009
0.805,0.664,2006
0.805,0.664,1994
0.805,0.664,1990
0.805,0.664,2000
0.804,0.664,2009
0.804,0.664,2005
0.804,0.664,2004
0.804,0.664,2006
0.819,0.664,2009
0.819,0.664,2007
0.804,0.664,2001
0.804,0.664,2002
0.819,0.664,2006
0.925,0.663,2009
0.824,0.663,2009
0.925,0.663,2007
0.782,0.662,2007
0.83,0.662,2004
0.782,0.662,2003
0.782,0.662,2004
0.782,0.662,2009
0.782,0.662,2006
0.782,0.662,2005
0.652,0.662,1969
0.652,0.662,1973
0.652,0.662,1970
0.652,0.662,1975
0.652,0.662,1990
0.652,0.662,1993
0.652,0.662,1971
0.652,0.662,2006
0.652,0.662,2001
0.652,0.662,2003
0.652,0.662,2009
0.652,0.662,2008
0.652,0.662,1974
0.652,0.662,1999
0.652,0.662,1972
0.652,0.662,1998
0.779,0.661,2003
0.779,0.661,2008
0.779,0.661,2001
0.826,0.661,1967
0.826,0.661,1968
0.826,0.661,1992
0.826,0.661,1996
0.826,0.661,2003
0.853,0.661,2008
0.853,0.661,2003
0.853,0.661,2009
0.853,0.661,2002
0.853,0.661,2007
0.853,0.661,2005
0.793,0.661,2000
0.793,0.661,2007
0.794,0.661,2009
0.794,0.661,2010
0.794,0.661,2004
0.794,0.661,2001
0.783,0.66,1997
0.783,0.66,1989
0.797,0.66,2009
0.797,0.66,2008
0.798,0.66,1971
0.76,0.66,2008
0.831,0.659,2007
0.877,0.659,2008
0.877,0.659,2007
0.877,0.659,2002
0.831,0.659,2000
0.831,0.659,2002
0.877,0.659,2000
0.831,0.659,2004
0.877,0.659,2004
0.877,0.659,1999
0.791,0.658,1957
0.764,0.658,1998
0.764,0.658,1991
0.791,0.658,1990
0.791,0.658,1988
0.791,0.658,1951
0.599,0.658,1993
0.764,0.658,1994
0.791,0.658,1989
0.764,0.658,1958
0.764,0.658,2001
0.791,0.658,1996
0.764,0.658,2000
0.791,0.658,1987
0.791,0.658,1986
0.764,0.658,1951
0.764,0.658,1987
0.791,0.658,1998
0.764,0.658,1989
0.764,0.658,2005
0.764,0.658,1995
0.764,0.658,2003
0.791,0.658,2001
0.791,0.658,2003
0.791,0.658,1993
0.764,0.658,1988
0.791,0.658,1961
0.764,0.658,1993
0.791,0.658,1956
0.791,0.658,1997
0.764,0.658,2002
0.764,0.658,2004
0.764,0.658,1997
0.764,0.658,1954
0.764,0.658,1999
0.764,0.658,1992
0.791,0.658,2002
0.791,0.658,1955
0.808,0.658,2005
0.808,0.658,1999
0.83,0.658,2009
0.83,0.658,2004
0.83,0.658,2006
0.687,0.658,1988
0.687,0.658,1985
0.687,0.658,2001
0.812,0.658,2002
0.812,0.658,2009
0.812,0.658,2001
0.686,0.658,2007
0.812,0.658,2005
0.812,0.658,1998
0.812,0.658,1996
0.812,0.658,1993
0.812,0.658,1994
0.812,0.658,1995
0.88,0.658,2010
0.88,0.658,2008
0.88,0.658,2007
0.88,0.658,2006
0.729,0.658,2008
0.795,0.656,1988
0.796,0.656,2009
0.796,0.656,2000
0.796,0.656,1997
0.808,0.656,2006
0.796,0.656,1999
0.796,0.656,2003
0.808,0.656,2003
0.796,0.656,2008
0.808,0.656,2005
0.796,0.656,2005
0.796,0.656,2006
0.808,0.656,2009
0.808,0.656,2000
0.796,0.656,1998
0.808,0.656,2002
0.916,0.655,2010
0.916,0.655,1992
0.916,0.655,1986
0.916,0.655,2006
0.916,0.655,2008
0.916,0.655,1984
0.916,0.655,1983
0.916,0.655,1990
0.916,0.655,1994
0.916,0.655,2003
0.916,0.655,2005
0.916,0.655,1987
0.916,0.655,1995
0.655,0.655,1999
0.655,0.655,1978
0.655,0.655,2008
0.655,0.655,2005
0.655,0.655,2002
0.655,0.655,1983
0.721,0.655,1982
0.655,0.655,2010
0.655,0.655,1984
0.655,0.655,1992
0.655,0.655,1991
0.655,0.655,1982
0.647,0.655,2008
0.647,0.655,2009
0.725,0.655,2009
0.812,0.654,2009
0.847,0.654,2007
0.812,0.654,2008
0.812,0.654,2007
0.847,0.654,2009
0.773,0.654,2008
0.73,0.654,2008
0.764,0.654,1998
0.764,0.654,1992
0.764,0.654,1986
0.764,0.654,1993
0.764,0.654,2002
0.764,0.654,1995
0.764,0.654,1989
0.764,0.654,2004
0.764,0.654,2000
0.879,0.654,2010
0.879,0.654,1999
0.879,0.654,2000
0.879,0.654,2003
0.879,0.654,2005
0.879,0.654,2007
0.879,0.654,2001
0.879,0.654,1998
0.764,0.654,1994
0.712,0.654,2000
0.764,0.654,1942
0.712,0.654,1993
0.712,0.654,1994
0.764,0.654,2003
0.764,0.654,1962
0.764,0.654,1955
0.764,0.654,1991
0.764,0.654,1987
0.712,0.654,1959
0.764,0.654,1936
0.712,0.654,2006
0.712,0.654,1986
0.712,0.654,1996
0.712,0.654,1989
0.712,0.654,2001
0.764,0.654,1988
0.764,0.654,1990
0.712,0.654,1987
0.764,0.654,1943
0.712,0.654,1992
0.764,0.654,2005
0.712,0.654,2008
0.741,0.654,1993
0.741,0.654,2002
0.567,0.654,2009
0.741,0.654,1985
0.705,0.654,2008
0.705,0.654,2009
0.705,0.654,1995
0.705,0.654,1986
0.705,0.654,1988
0.807,0.653,1996
0.807,0.653,1975
0.807,0.653,2001
0.807,0.653,1981
0.821,0.653,1983
0.807,0.653,1998
0.807,0.653,1976
0.807,0.653,1979
0.807,0.653,1986
0.807,0.653,1977
0.807,0.653,1992
0.357,0.653,1996
0.787,0.653,1969
0.859,0.653,1971
0.815,0.652,2010
0.815,0.652,2008
0.815,0.652,2004
0.639,0.652,2006
0.807,0.652,2006
0.639,0.652,2005
0.639,0.652,2008
0.639,0.652,2007
0.807,0.652,2009
0.639,0.652,2009
0.639,0.652,2003
0.639,0.652,2002
0.807,0.652,2005
0.639,0.652,2004
0.639,0.652,2001
0.808,0.651,2005
0.824,0.651,2009
0.824,0.651,2007
0.798,0.651,2009
0.798,0.651,2007
0.641,0.651,2008
0.794,0.651,1994
0.794,0.651,2001
0.794,0.651,1998
0.817,0.651,1998
0.794,0.651,2004
0.794,0.651,2007
0.817,0.651,2004
0.794,0.651,1996
0.794,0.651,1993
0.817,0.651,1996
0.794,0.651,1997
0.794,0.651,2005
0.705,0.65,1995
0.629,0.65,2009
0.829,0.65,2006
0.828,0.648,2003
0.828,0.648,1993
0.67,0.648,2009
0.67,0.648,2008
0.67,0.648,2010
0.888,0.647,1994
0.888,0.647,1995
0.888,0.647,2000
0.888,0.647,2005
0.888,0.647,1993
0.888,0.647,1998
0.888,0.647,1992
0.888,0.647,1991
0.888,0.647,1997
0.888,0.647,2008
0.888,0.647,1996
0.888,0.647,2007
0.645,0.646,2008
0.645,0.646,1986
0.645,0.646,1989
0.645,0.646,2000
0.645,0.646,2001
0.645,0.646,1988
0.645,0.646,1997
0.645,0.646,1981
0.866,0.646,2005
0.793,0.646,2003
0.86,0.646,2009
0.852,0.645,2001
0.852,0.645,1996
0.852,0.645,1998
0.852,0.645,2000
0.852,0.645,2003
0.825,0.645,2003
0.852,0.645,2005
0.852,0.645,2002
0.825,0.645,1988
0.852,0.645,2008
0.852,0.645,2004
0.852,0.645,1997
0.852,0.645,1994
0.87,0.645,2003
0.797,0.645,2008
0.751,0.645,2008
0.743,0.645,1996
0.772,0.645,1999
0.743,0.645,1994
0.772,0.645,1994
0.772,0.645,2008
0.743,0.645,1991
0.743,0.645,1987
0.743,0.645,2009
0.743,0.645,1995
0.772,0.645,1984
0.743,0.645,1986
0.743,0.645,1992
0.743,0.645,1984
0.743,0.645,1998
0.841,0.644,2010
0.841,0.644,2009
0.841,0.644,2007
0.841,0.644,2001
0.841,0.644,2004
0.829,0.644,2007
0.841,0.644,2002
0.829,0.644,2009
0.812,0.644,2010
0.812,0.644,2006
0.812,0.644,2008
0.812,0.644,2005
0.577,0.644,2005
0.577,0.644,2008
0.833,0.644,2004
0.475,0.644,2009
0.88,0.644,2007
0.88,0.644,2005
0.78,0.644,2005
0.807,0.644,2007
0.806,0.643,2008
0.806,0.643,2000
0.806,0.643,2007
0.806,0.643,2009
0.806,0.643,2004
0.806,0.643,2005
0.806,0.643,1997
0.806,0.643,2003
0.708,0.643,1998
0.708,0.643,1959
0.708,0.643,2005
0.708,0.643,2000
0.783,0.643,1992
0.783,0.643,1953
0.708,0.643,2001
0.708,0.643,1999
0.708,0.643,1997
0.708,0.643,2002
0.708,0.643,1990
0.708,0.643,1964
0.708,0.643,2003
0.708,0.643,1962
0.708,0.643,1994
0.708,0.643,1958
0.783,0.643,1997
0.783,0.643,1998
0.768,0.643,2007
0.768,0.643,2002
0.768,0.643,2006
0.768,0.643,2003
0.832,0.643,2003
0.832,0.643,2008
0.832,0.643,2006
0.832,0.643,2005
0.832,0.643,2009
0.794,0.643,2000
0.794,0.643,2004
0.84,0.643,2008
0.84,0.643,2009
0.84,0.643,2002
0.84,0.643,2005
0.84,0.643,1999
0.84,0.643,1997
0.84,0.643,2003
0.84,0.643,2001
0.84,0.643,2007
0.793,0.643,2003
0.793,0.643,2007
0.842,0.643,1990
0.842,0.643,2007
0.634,0.643,1990
0.634,0.643,1998
0.842,0.643,2008
0.776,0.643,1995
0.776,0.643,2007
0.776,0.643,1992
0.79,0.643,1983
0.79,0.643,1978
0.79,0.643,1980
0.79,0.643,1979
0.79,0.643,1981
0.79,0.643,1982
0.79,0.643,1986
0.82,0.643,2004
0.82,0.643,2007
0.82,0.643,2008
0.82,0.643,1998
0.75,0.642,1999
0.819,0.642,1999
0.819,0.642,2000
0.819,0.642,2004
0.819,0.642,2001
0.819,0.642,2009
0.819,0.642,2006
0.819,0.642,2005
0.819,0.642,2008
0.819,0.642,2003
0.819,0.642,1995
0.819,0.642,1996
0.819,0.642,1997
0.819,0.642,2002
0.75,0.642,2007
0.75,0.642,2004
0.75,0.642,2001
0.751,0.642,2009
0.807,0.642,2007
0.807,0.642,2010
0.807,0.642,2001
0.807,0.642,2003
0.807,0.642,2005
0.807,0.642,2002
0.786,0.642,2001
0.786,0.642,2007
0.807,0.642,2006
0.86,0.641,2005
0.774,0.641,1987
0.774,0.641,1996
0.774,0.641,1992
0.774,0.641,2002
0.774,0.641,2005
0.774,0.641,1964
0.774,0.641,2008
0.774,0.641,1998
0.774,0.641,1988
0.774,0.641,2001
0.774,0.641,1960
0.774,0.641,2004
0.774,0.641,1993
0.823,0.641,2010
0.823,0.641,2007
0.823,0.641,2005
0.823,0.641,2002
0.823,0.641,2006
0.823,0.641,2000
0.754,0.64,2007
0.754,0.64,2010
0.754,0.64,2003
0.754,0.64,2004
0.754,0.64,2001
0.754,0.64,2005
0.754,0.64,1998
0.754,0.64,2009
0.754,0.64,2008
0.645,0.64,1988
0.645,0.64,2008
0.705,0.64,2007
0.705,0.64,1995
0.645,0.64,1989
0.645,0.64,1995
0.705,0.64,1984
0.645,0.64,1984
0.705,0.64,2009
0.645,0.64,1986
0.831,0.64,2006
0.831,0.64,2004
0.831,0.64,2005
0.795,0.64,2008
0.795,0.64,2006
0.78,0.639,2006
0.818,0.639,1972
0.818,0.639,1975
0.818,0.639,1973
0.818,0.639,1979
0.818,0.639,1967
0.818,0.639,1970
0.818,0.639,1971
0.818,0.639,1981
0.818,0.639,2007
0.818,0.639,1994
0.818,0.639,1968
0.859,0.639,1994
0.812,0.639,2005
0.812,0.639,1993
0.812,0.639,1996
0.812,0.639,2009
0.812,0.639,2001
0.686,0.639,2007
0.812,0.639,1999
0.812,0.639,1998
0.812,0.639,1994
0.843,0.638,2007
0.843,0.638,2006
0.843,0.638,2002
0.772,0.638,2005
0.772,0.638,1983
0.772,0.638,1992
0.772,0.638,1984
0.772,0.638,1991
0.772,0.638,1985
0.772,0.638,1993
0.772,0.638,1999
0.772,0.638,2003
0.772,0.638,1987
0.816,0.638,2007
0.88,0.637,2005
0.88,0.637,2007
0.88,0.637,2006
0.78,0.637,2007
0.675,0.637,1997
0.675,0.637,1958
0.675,0.637,1961
0.675,0.637,1991
0.675,0.637,2000
0.675,0.637,2006
0.675,0.637,1956
0.675,0.637,2001
0.675,0.637,2002
0.675,0.637,1994
0.675,0.637,1988
0.829,0.637,2007
0.775,0.637,2005
0.775,0.637,2009
0.775,0.637,2007
0.775,0.637,2004
0.775,0.637,2008
0.776,0.636,2003
0.776,0.636,2007
0.789,0.636,1995
0.789,0.636,2004
0.789,0.636,1989
0.789,0.636,1977
0.797,0.635,1977
0.792,0.635,1974
0.797,0.635,2004
0.792,0.635,1977
0.792,0.635,1996
0.792,0.635,1978
0.792,0.635,1992
0.792,0.635,1985
0.792,0.635,1986
0.792,0.635,1975
0.792,0.635,1994
0.792,0.635,1983
0.792,0.635,2001
0.792,0.635,1999
0.792,0.635,1981
0.653,0.635,2008
0.792,0.635,1989
0.792,0.635,2003
0.792,0.635,1998
0.792,0.635,2004
0.792,0.635,2005
0.792,0.635,1973
0.797,0.635,1970
0.792,0.635,1982
0.797,0.635,1976
0.653,0.635,1991
0.792,0.635,1976
0.653,0.635,1990
0.797,0.635,1999
0.792,0.635,1970
0.816,0.635,2004
0.816,0.635,2006
0.816,0.635,2002
0.816,0.635,2008
0.816,0.635,2003
0.793,0.635,2006
0.638,0.635,2010
0.669,0.635,2010
0.669,0.635,2009
0.726,0.635,2009
0.817,0.635,1998
0.786,0.635,2001
0.786,0.635,1998
0.786,0.635,2009
0.786,0.635,1996
0.866,0.635,2008
0.866,0.635,2003
0.866,0.635,2007
0.866,0.635,2005
0.866,0.635,2006
0.866,0.635,2009
0.89,0.634,2005
0.787,0.634,1969
0.787,0.634,2007
0.787,0.634,1982
0.787,0.634,1970
0.787,0.634,1973
0.787,0.634,1976
0.787,0.634,1979
0.848,0.634,1983
0.79,0.634,1979
0.848,0.634,1980
0.848,0.634,1978
0.739,0.634,2007
0.739,0.634,2005
0.739,0.634,2010
0.739,0.634,2004
0.739,0.634,2008
0.739,0.634,2002
0.839,0.633,1998
0.839,0.633,2004
0.839,0.633,2000
0.812,0.633,1998
0.839,0.633,2007
0.839,0.633,1994
0.839,0.633,2001
0.812,0.633,2000
0.812,0.633,2002
0.812,0.633,2009
0.812,0.633,2004
0.812,0.633,2005
0.812,0.633,2007
0.812,0.633,2001
0.812,0.633,2008
0.709,0.633,1965
0.709,0.633,1967
0.709,0.633,1970
0.709,0.633,1995
0.709,0.633,1998
0.709,0.633,1964
0.709,0.633,2008
0.709,0.633,1969
0.709,0.633,1975
0.709,0.633,1972
0.709,0.633,2004
0.709,0.633,1962
0.709,0.633,1987
0.709,0.633,1971
0.709,0.633,1968
0.709,0.633,1963
0.709,0.633,2006
0.709,0.633,1966
0.709,0.633,1980
0.709,0.633,2007
0.709,0.633,1996
0.675,0.633,1975
0.675,0.633,1990
0.675,0.633,1979
0.675,0.633,1997
0.675,0.633,1969
0.675,0.633,1989
0.675,0.633,1991
0.675,0.633,2000
0.675,0.633,1964
0.675,0.633,1966
0.675,0.633,1963
0.675,0.633,1993
0.675,0.633,1981
0.675,0.633,2001
0.675,0.633,1965
0.675,0.633,1978
0.675,0.633,2008
0.675,0.633,1992
0.675,0.633,1967
0.675,0.633,1971
0.675,0.633,1983
0.675,0.633,2009
0.675,0.633,1974
0.675,0.633,1962
0.675,0.633,1973
0.847,0.633,2007
0.847,0.633,2009
0.847,0.633,2008
0.897,0.633,2004
0.897,0.633,2009
0.897,0.633,2007
0.8,0.633,2007
0.841,0.633,2006
0.841,0.633,1969
0.841,0.633,1974
0.841,0.633,1965
0.836,0.633,1967
0.841,0.633,1975
0.841,0.633,1972
0.841,0.633,1971
0.841,0.633,1968
0.841,0.633,1982
0.841,0.633,1966
0.698,0.633,2008
0.829,0.632,2001
0.829,0.632,2006
0.783,0.632,2008
0.829,0.632,1999
0.783,0.632,2001
0.783,0.632,2006
0.829,0.632,2008
0.817,0.632,1985
0.817,0.632,1974
0.817,0.632,1976
0.817,0.632,2006
0.817,0.632,1981
0.817,0.632,1980
0.817,0.632,1986
0.731,0.632,2004
0.731,0.632,1996
0.731,0.632,1988
0.731,0.632,1992
0.674,0.632,2010
0.947,0.631,2001
0.947,0.631,2003
0.947,0.631,2008
0.947,0.631,2007
0.947,0.631,2004
0.947,0.631,2000
0.947,0.631,1998
0.947,0.631,2009
0.832,0.631,1981
0.832,0.631,1980
0.832,0.631,1979
0.832,0.631,1977
0.832,0.631,1978
0.768,0.631,2005
0.768,0.631,2008
0.768,0.631,2007
0.768,0.631,2010
0.768,0.631,2004
0.768,0.631,2002
0.893,0.631,2009
0.549,0.631,2007
0.893,0.631,2007
0.549,0.631,2005
0.893,0.631,2005
0.777,0.631,2009
0.754,0.631,2009
0.746,0.63,2010
0.746,0.63,2009
0.846,0.63,2005
0.846,0.63,1994
0.846,0.63,1995
0.881,0.63,2009
0.881,0.63,2007
0.881,0.63,2008
0.826,0.63,2010
0.906,0.63,2002
0.906,0.63,1999
0.906,0.63,2007
0.906,0.63,2000
0.906,0.63,1989
0.906,0.63,2005
0.906,0.63,1994
0.855,0.63,2008
0.855,0.63,2005
0.767,0.63,1974
0.767,0.63,2007
0.767,0.63,1973
0.767,0.63,1979
0.767,0.63,1972
0.767,0.63,1976
0.767,0.63,1985
0.709,0.629,1984
0.709,0.629,2005
0.709,0.629,1970
0.774,0.629,1992
0.774,0.629,2004
0.735,0.629,1987
0.735,0.629,1981
0.774,0.629,1973
0.735,0.629,1995
0.735,0.629,2002
0.735,0.629,1968
0.735,0.629,1989
0.735,0.629,1998
0.735,0.629,1967
0.735,0.629,1985
0.735,0.629,2000
0.735,0.629,2006
0.774,0.629,1967
0.735,0.629,2010
0.735,0.629,1974
0.774,0.629,1980
0.774,0.629,1982
0.735,0.629,1994
0.735,0.629,1962
0.735,0.629,1965
0.774,0.629,1978
0.774,0.629,1995
0.735,0.629,2001
0.774,0.629,1989
0.735,0.629,1983
0.774,0.629,1971
0.735,0.629,1979
0.774,0.629,2003
0.774,0.629,1986
0.774,0.629,1984
0.735,0.629,1992
0.735,0.629,1970
0.735,0.629,2005
0.774,0.629,1998
0.735,0.629,2004
0.774,0.629,1976
0.774,0.629,1987
0.774,0.629,1965
0.735,0.629,1975
0.735,0.629,1963
0.774,0.629,2008
0.774,0.629,1993
0.774,0.629,1962
0.735,0.629,2009
0.774,0.629,1970
0.774,0.629,1968
0.735,0.629,1996
0.774,0.629,1979
0.735,0.629,1986
0.735,0.629,1980
0.735,0.629,2008
0.774,0.629,1990
0.906,0.629,1994
0.742,0.628,2000
0.742,0.628,2002
0.851,0.628,1995
0.615,0.628,2009
0.615,0.628,2005
0.609,0.628,2009
0.615,0.628,1997
0.615,0.628,1995
0.615,0.628,1999
0.615,0.628,1993
0.615,0.628,1992
0.615,0.628,2001
0.615,0.628,2007
0.615,0.628,2006
0.615,0.628,2003
0.615,0.628,2008
0.609,0.628,1999
0.851,0.628,2007
0.609,0.628,2005
0.609,0.628,1997
0.609,0.628,2003
0.851,0.628,2001
0.615,0.628,1998
0.852,0.628,2008
0.852,0.628,2000
0.852,0.628,2004
0.852,0.628,2010
0.852,0.628,2003
0.852,0.628,2006
0.852,0.628,2002
0.852,0.628,2001
0.702,0.628,1994
0.702,0.628,1983
0.791,0.628,1987
0.791,0.628,1983
0.791,0.628,2001
0.702,0.628,2001
0.702,0.628,1987
0.702,0.628,1990
0.791,0.628,1986
0.791,0.628,1991
0.829,0.628,2009
0.829,0.628,2007
0.829,0.628,2006
0.804,0.628,2010
0.752,0.628,2008
0.873,0.627,2007
0.873,0.627,2006
0.873,0.627,2008
0.873,0.627,2003
0.873,0.627,2004
0.873,0.627,2005
0.873,0.627,2001
0.688,0.627,2006
0.688,0.627,2007
0.688,0.627,2008
0.751,0.627,2008
0.724,0.627,2007
0.751,0.627,2002
0.751,0.627,2007
0.751,0.627,2009
0.675,0.627,2006
0.755,0.626,1987
0.773,0.626,1998
0.773,0.626,1990
0.773,0.626,1999
0.743,0.625,2003
0.743,0.625,1995
0.743,0.625,1981
0.743,0.625,1978
0.743,0.625,1999
0.743,0.625,1997
0.743,0.625,1977
0.819,0.625,1967
0.847,0.625,2001
0.847,0.625,2003
0.847,0.625,2006
0.847,0.625,2004
0.847,0.625,2008
0.847,0.625,2000
0.847,0.625,2002
0.854,0.625,1996
0.854,0.625,2000
0.854,0.625,1998
0.854,0.625,2005
0.854,0.625,2003
0.854,0.625,2008
0.799,0.625,2003
0.854,0.625,2007
0.854,0.625,2006
0.854,0.625,2001
0.854,0.625,2004
0.799,0.625,2007
0.798,0.625,1991
0.798,0.625,2002
0.798,0.625,1981
0.798,0.625,1982
0.798,0.625,1983
0.798,0.625,1988
0.798,0.625,2007
0.798,0.625,2001
0.798,0.625,1990
0.798,0.625,1980
0.798,0.625,1987
0.798,0.625,1986
0.798,0.625,1992
0.798,0.625,1995
0.798,0.625,2005
0.817,0.625,1980
0.798,0.625,1993
0.798,0.625,1997
0.829,0.625,2008
